Address, TLD, nx_domain, name_type, min_delay, count
27.89.248.11,"HOME",1,frequent,-1,1
27.89.248.10,"WZWPNRYTRPJP",1,dga,-1,1
27.89.248.10,"HOME",1,frequent,-1,1
27.89.248.9,"HGHNENYJ",1,dga,-1,1
27.89.248.7,"GNXLXCEZRWR",1,dga,-1,1
27.89.248.6,"OGBAQLHNBZOJEU",1,dga,-1,1
27.89.248.5,"TAYPOTQKIOVU",1,dga,-1,1
27.89.248.4,"YFMCATEUFITM",1,dga,-1,1
27.89.248.4,"BBGUTEVJEDAOB",1,dga,-1,1
24.234.112.42,"NET",0,tld,-1,1
24.234.112.42,"",0,root,-1,1
24.223.9.46,"SU",0,tld,-1,1
24.220.0.11,"YFLREBVRTVEFTTK",1,dga,-1,1
24.220.0.11,"HOME",1,frequent,-1,1
24.220.0.10,"LOCAL",1,rfc6771,-1,1
24.154.1.9,"(NONE)",1,bad_syntax,-1,1
24.140.1.3,"BRICK",1,other,-1,1
24.120.165.94,"NET",0,tld,-1,1
24.107.71.27,"KR",0,tld,-1,1
24.93.71.206,"LOCAL",1,rfc6771,-1,1
24.93.71.203,"NXPLEKES",1,dga,-1,1
24.93.71.203,"LOCAL",1,rfc6771,-1,1
24.93.50.14,"VTBWMRSPCVWWCX",1,dga,-1,1
24.93.50.14,"UOTNZESDV",1,dga,-1,1
24.93.50.14,"SUZYQ",1,other,-1,1
24.93.50.14,"PVT",1,frequent,-1,1
24.93.50.11,"LOCAL",1,rfc6771,-1,1
24.93.50.10,"SWMCNHMHAZ",1,dga,-1,1
24.93.50.10,"PNG",1,frequent,-1,1
24.93.50.8,"VYJVSGLWVOT",1,dga,-1,1
24.93.50.8,"OJZOLUV",1,dga,-1,1
24.93.50.8,"NCFWQXE",1,dga,-1,1
24.93.50.7,"RRISD",1,other,-1,1
24.93.50.7,"HMNBHLPUCOH",1,dga,-1,1
24.93.50.4,"PNG",1,frequent,-1,1
24.93.50.4,"INVALID",1,rfc6771,-1,1
24.41.166.162,"VAPVMPLYRMB",1,dga,-1,1
24.29.108.108,"KMDA18EA0LPZ",1,other,-1,1
24.29.108.106,"INVALID",1,rfc6771,-1,1
24.29.108.103,"045",1,numeric,-1,1
24.29.108.100,"EMBMMTIFHEW",1,dga,-1,1
24.29.108.78,"YATEJCWLYLY",1,dga,-1,1
24.25.2.109,"LOCAL",1,rfc6771,-1,1
24.25.2.109,"GXNZRPINTJS",1,dga,-1,1
24.25.2.106,"C5-TOUCHPANEL-000FFF174476",1,jumbo,-1,1
24.25.2.103,"ACCESSCARE",1,other,-1,1
24.25.2.102,"BHUCPOPS",1,dga,-1,1
24.24.56.134,"UMNXVPYARY",1,dga,-1,1
24.24.56.133,"KPGZHAQYELONS",1,dga,-1,1
24.24.56.131,"VOCIPRSFBHCSE",1,dga,-1,1
24.24.56.131,"LZJYADPY",1,dga,-1,1
24.24.43.173,"OVYHOXEXAMMN",1,dga,-1,1
24.24.43.169,"LCL",1,frequent,-1,1
24.24.43.166,"",0,root,-1,1
24.24.43.163,"NZCXEIXH",1,dga,-1,1
24.8.37.110,"",0,root,-1,1
23.232.156.6,"COM",0,tld,7,4
23.232.156.6,"",0,root,-1,1
23.193.172.14,"COM",0,tld,-1,1
23.103.131.19,"18",1,numeric,-1,1
23.103.131.18,"52",1,numeric,-1,1
23.99.72.23,"Z",1,other,-1,1
23.99.68.88,"Z",1,other,-1,1
23.99.67.167,"Z",1,other,-1,1
23.99.64.129,"Z",1,other,-1,1
23.97.17.67,"Z",1,other,-1,1
23.79.230.30,"ORG",0,tld,-1,1
23.79.230.30,"",0,root,292,2
23.72.180.223,"NET",0,tld,-1,1
23.72.180.223,"",0,root,-1,1
23.62.12.13,"RU",0,tld,-1,1
23.62.12.13,"NET",0,tld,156562,2
23.62.12.13,"DE",0,tld,-1,1
23.62.12.13,"COM",0,tld,97,22
23.62.12.7,"RU",0,tld,-1,1
23.62.12.7,"NET",0,tld,-1,1
23.62.12.7,"ME",0,tld,-1,1
23.62.12.7,"COM",0,tld,751,7
20.139.37.163,"",0,root,1193,2
20.20.20.72,"COM",0,tld,-1,1
17.254.6.58,"NET",0,tld,-1,1
17.254.6.58,"COM",0,tld,-1,1
14.142.43.30,"COM",0,tld,-1,1
13.113.89.154,"NET",0,tld,-1,1
13.113.11.127,"STG2",1,other,-1,1
13.58.134.53,"ROI6HC2F1ICFZSGGMO7EICR6YDQ46MKM",1,jumbo,-1,1
13.56.20.221,"NET",0,tld,-1,1
12.227.213.130,"LOCAL",1,rfc6771,-1,1
12.226.147.103,"COM",0,tld,-1,1
12.217.65.2,"MASTER",1,other,-1,1
12.164.147.121,"ORG",0,tld,-1,1
12.158.130.136,"AU",0,tld,-1,1
12.97.84.42,"NET",0,tld,-1,1
12.45.34.154,"137",1,numeric,-1,1
12.45.34.154,"",0,root,-1,1
12.31.202.5,"NET",0,tld,106,2
8.254.64.19,"NET",0,tld,-1,1
8.254.64.19,"EU",0,tld,-1,1
8.254.64.19,"",0,root,-1,1
8.44.100.11,"NET",0,tld,-1,1
8.44.100.11,"COM",0,tld,244,2
8.44.100.11,"",0,root,-1,1
8.19.118.253,"NETWORK",0,tld,-1,1
8.10.150.1,"BOOM-SLIDER-UPLOADED",1,jumbo,-1,1
8.2.208.1,"NET",0,tld,3318,4
8.0.40.4,"LOCAL",1,rfc6771,-1,1
8.0.34.11,"LOCALDOMAIN",1,frequent,-1,1
8.0.34.10,"LOCALDOMAIN",1,frequent,-1,1
8.0.34.4,"KMOGOPXPKOSUN",1,dga,-1,1
8.0.34.3,"COMHTTP",1,frequent,-1,1
8.0.34.2,"INVALID",1,rfc6771,-1,1
8.0.31.3,"LOCAL",1,rfc6771,-1,1
8.0.31.1,"SISCSCPAO",1,dga,-1,1
8.0.16.143,"012",1,numeric,-1,1
8.0.16.142,"315",1,numeric,-1,1
8.0.16.142,"265",1,numeric,-1,1
8.0.16.142,"101",1,numeric,-1,1
8.0.16.140,"374",1,numeric,-1,1
8.0.16.140,"275",1,numeric,-1,1
8.0.16.140,"104",1,numeric,-1,1
8.0.16.140,"012",1,numeric,-1,1
8.0.16.139,"ARRMVSGN",1,dga,-1,1
8.0.16.139,"356",1,numeric,-1,1
8.0.16.139,"211",1,numeric,-1,1
8.0.16.139,"051",1,numeric,-1,1
8.0.16.138,"306",1,numeric,-1,1
8.0.16.138,"251",1,numeric,-1,1
8.0.16.137,"STI",1,other,-1,1
8.0.16.137,"136",1,numeric,-1,1
8.0.16.137,"100",1,numeric,-1,1
8.0.16.136,"360",1,numeric,-1,1
8.0.16.136,"274",1,numeric,-1,1
8.0.16.136,"215",1,numeric,-1,1
8.0.16.133,"UFVSPTCVHH",1,dga,-1,1
8.0.16.133,"92",1,numeric,-1,1
8.0.16.133,"157",1,numeric,-1,1
8.0.16.132,"275",1,numeric,-1,1
8.0.16.132,"194",1,numeric,-1,1
8.0.16.132,"133",1,numeric,-1,1
8.0.16.132,"100",1,numeric,-1,1
8.0.16.131,"PARSIJOO",1,other,-1,1
8.0.16.130,"311",1,numeric,-1,1
8.0.16.130,"153",1,numeric,-1,1
8.0.16.130,"110",1,numeric,-1,1
8.0.16.129,"347",1,numeric,-1,1
8.0.16.129,"244",1,numeric,-1,1
8.0.16.129,"155",1,numeric,-1,1
8.0.15.15,"ORGG",1,other,-1,1
8.0.15.14,"NETG",1,other,-1,1
8.0.15.7,"COMG",1,other,-1,1
8.0.15.6,"COMG",1,other,-1,1
8.0.15.0,"ORGG",1,other,-1,1
8.0.14.143,"COMG",1,other,-1,1
8.0.14.141,"007",1,numeric,-1,1
8.0.14.140,"COMG",1,other,-1,1
8.0.14.135,"COMG",1,other,-1,1
5.236.15.161,"NET",0,tld,-1,1
5.153.254.174,"COM",0,tld,-1,1
5.101.158.129,"PRO",0,tld,-1,1
5.101.158.129,"ORG",0,tld,-1,1
5.51.214.230,"BIND",0,chaos,-1,1
4.31.108.209,"DS",1,frequent,-1,1
4.14.157.98,"COM",0,tld,-1,1
2.188.21.132,"GZIWYQJEVEJSGXQ",1,dga,-1,1
2.188.21.132,"COM",0,tld,-1,1
2.37.31.181,"PRO",0,tld,-1,1
2.37.31.181,"ORG",0,tld,-1,1
2.37.31.181,"",0,root,-1,1
1.202.248.36,"\016\127\134\002(K\017\001OM",1,binary,-1,1
1.129.97.207,"",0,root,-1,1
